task_0_flops,task_0_accuracy
491683475712,1.0
493402648704,1.0
495121821696,1.0
496840994688,1.0
498560167680,1.0
500279340672,1.0
501998513664,1.0
503717686656,1.0
505436859648,1.0
507156032640,1.0
508875205632,1.0
510594378624,1.0
512313551616,1.0
514032724608,1.0
515751897600,1.0
517471070592,1.0
519190243584,1.0
520909416576,1.0
522628589568,1.0
524347762560,1.0
526066935552,1.0
527786108544,1.0
529505281536,1.0
531224454528,1.0
532943627520,1.0
534662800512,1.0
536381973504,1.0
538101146496,1.0
539820319488,1.0
541539492480,1.0
543258665472,1.0
544977838464,1.0
546697011456,1.0
548416184448,1.0
550135357440,1.0
551854530432,1.0
553573703424,1.0
555292876416,1.0
557012049408,1.0
558731222400,1.0
560450395392,1.0
562169568384,1.0
563888741376,1.0
565607914368,1.0
567327087360,1.0
569046260352,1.0
570765433344,1.0
572484606336,1.0
574203779328,1.0
575922952320,1.0
577642125312,1.0
579361298304,1.0
581080471296,1.0
582799644288,1.0
584518817280,1.0
586237990272,1.0
587957163264,1.0
589676336256,1.0
591395509248,1.0
593114682240,1.0
594833855232,1.0
596553028224,1.0
598272201216,1.0
599991374208,1.0
601710547200,1.0
603429720192,1.0
605148893184,1.0
606868066176,1.0
608587239168,1.0
